pl_name,hostname,default_flag,koi_disposition,disp_refname,sy_snum,sy_pnum,soltype,pl_controv_flag,pl_refname,koi_period,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,koi_prad,pl_radeerr1,pl_radeerr2,pl_radelim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,koi_insol,pl_insolerr1,pl_insolerr2,pl_insollim,koi_teq,pl_eqterr1,pl_eqterr2,pl_eqtlim,ttv_flag,koi_depth,pl_trandeperr1,pl_trandeperr2,pl_trandeplim,koi_duration,pl_trandurerr1,pl_trandurerr2,pl_trandurlim,st_refname,st_spectype,koi_steff,st_tefferr1,st_tefferr2,st_tefflim,koi_srad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim,st_metratio,koi_slogg,st_loggerr1,st_loggerr2,st_logglim,sy_refname,rastr,ra,decstr,dec,sy_dist,sy_disterr1,sy_disterr2,sy_vmag,sy_vmagerr1,sy_vmagerr2,sy_kmag,sy_kmagerr1,sy_kmagerr2,sy_gaiamag,sy_gaiamagerr1,sy_gaiamagerr2,rowupdate,pl_pubdate,releasedate,koi_model_snr,Target
K2-10 b,K2-10,0,CONFIRMED,Montet et al. 2015,1.0,1.0,Published Confirmed,0.0,<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>,19.307044,0.000566,-0.000603,0.0,,,,,3.7347098600000006,0.24442909,-0.151448,0.0,,,,,114.30141953168891,,,,695.3594393995187,,,,0.0,3489.422448251342,,,,2.8714308869805616,,,,<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>,,5638.0,50.0,-50.0,0.0,0.902012,0.053909,-0.032303,0.0,0.958188,0.026392,-0.028578,0.0,-0.03,0.08,-0.08,0.0,[Fe/H],4.53,0.1,-0.1,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h28m29.20s,172.1216476,+01d41m26.24s,1.6906217,272.36,3.112,-3.044,12.429,0.069,-0.069,10.645,0.021,-0.021,12.2156,0.00024,-0.00024,2018-02-14,2018-03,2018-02-15,27.393323145730847,1.0
K2-100 b,K2-100,0,CONFIRMED,Mann et al. 2017,1.0,1.0,Published Candidate,0.0,<a refstr=POPE_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016MNRAS.461.3399P/abstract target=ref>Pope et al. 2016</a>,1.6739999999999995,,,0.0,,,,,0.9631418339663105,,,,,,,,1204.9948022948302,,,,1035.9197125173835,,,,0.0,589.0,,,0.0,1.398,,,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,6115.49,164.3,-118.71,0.0,1.21742,0.069603,-0.057753,0.0,1.153,0.233144,-0.103682,0.0,0.2808,0.0101,-0.0101,0.0,[M/H],4.32901,0.089199,-0.089144,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h38m24.26s,129.6010863,+20d06m21.63s,20.1060074,188.959,2.471,-2.41,10.651,0.012,-0.012,9.182,0.018,-0.018,10.4053,0.000406,-0.000406,2016-07-18,2016-10,2016-07-18,54.84262994924171,1.0
K2-100 b,K2-100,0,CONFIRMED,Mann et al. 2017,1.0,1.0,Published Confirmed,0.0,<a refstr=LIVINGSTON_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156..277L/abstract target=ref>Livingston et al. 2018</a>,1.673833000000002,4.9e-05,-5e-05,0.0,0.0296,0.0002,-0.0002,0.0,3.59,0.14,-0.14,0.0,,,,,3032.2713869467493,,,,1748.0,23.0,-23.0,0.0,0.0,2644.607310802905,,,,2.2689085327660434,,,,<a refstr=LIVINGSTON_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156..277L/abstract target=ref>Livingston et al. 2018</a>,,6168.0,62.0,-62.0,0.0,1.22,0.02,-0.02,0.0,1.23,0.02,-0.02,0.0,0.26,0.05,-0.05,0.0,[Fe/H],4.35,0.01,-0.01,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h38m24.26s,129.6010863,+20d06m21.63s,20.1060074,188.959,2.471,-2.41,10.651,0.012,-0.012,9.182,0.018,-0.018,10.4053,0.000406,-0.000406,2018-10-24,2018-12,2018-10-26,49.631339030305696,1.0
K2-100 b,K2-100,0,CONFIRMED,Mann et al. 2017,1.0,1.0,Published Candidate,0.0,<a refstr=PETIGURA_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155...21P/abstract target=ref>Petigura et al. 2018</a>,1.673847000000002,5.5e-05,-5.5e-05,0.0,,,,,3.5999999999999996,0.4,-0.2,0.0,,,,,1800.5900501220544,,,,1663.322677339775,,,,0.0,2879.8759973226697,,,,1.5408,0.0504,-0.0504,0.0,<a refstr=PETIGURA_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155...21P/abstract target=ref>Petigura et al. 2018</a>,,6161.295643288301,,,,1.23,,,0.0,,,,,,,,,,4.324894265574202,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h38m24.26s,129.6010863,+20d06m21.63s,20.1060074,188.959,2.471,-2.41,10.651,0.012,-0.012,9.182,0.018,-0.018,10.4053,0.000406,-0.000406,2017-12-14,2018-01,2017-12-14,58.36677775821846,1.0
K2-100 b,K2-100,0,CONFIRMED,Mann et al. 2017,1.0,1.0,Published Candidate,0.0,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,1.6737370000000027,2.8e-05,-4.4e-05,0.0,,,,,1.5199999999999996,0.11,-0.11,0.0,,,,,989.3172891177842,,,,1401.3746090941718,,,,0.0,122.5,0.00041,-0.00042,0.0,1.4784,0.0168,-0.024,0.0,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,,6309.670042881297,,,,1.273,0.085,-0.054,0.0,,,,,,,,,,4.255747585642765,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h38m24.26s,129.6010863,+20d06m21.63s,20.1060074,188.959,2.471,-2.41,10.651,0.012,-0.012,9.182,0.018,-0.018,10.4053,0.000406,-0.000406,2019-09-05,2019-09,2019-09-05,29.518072289156635,1.0
K2-100 b,K2-100,0,CONFIRMED,Mann et al. 2017,1.0,1.0,Published Candidate,0.0,<a refstr=LIBRALATO_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016MNRAS.463.1780L/abstract target=ref>Libralato et al. 2016</a>,1.6739180000000005,6e-05,-6e-05,0.0,,,,,4.67,,,0.0,,,,,522.8855139792145,,,,1125.960732729482,,,,0.0,621.0000000000036,0.0096,-0.0096,0.0,1.7917199906980315,,,,<a refstr=LIBRALATO_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016MNRAS.463.1780L/abstract target=ref>Libralato et al. 2016</a>,,6155.851893911415,,,,1.572,,,0.0,,,,,,,,,,4.201866399451979,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h38m24.26s,129.6010863,+20d06m21.63s,20.1060074,188.959,2.471,-2.41,10.651,0.012,-0.012,9.182,0.018,-0.018,10.4053,0.000406,-0.000406,2017-05-18,2016-12,2017-05-18,6.46875,1.0
K2-100 b,K2-100,0,CONFIRMED,Mann et al. 2017,1.0,1.0,Published Candidate,0.0,<a refstr=BARROS_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016A&A...594A.100B/abstract target=ref>Barros et al. 2016</a>,1.6734422800000033,,,0.0,,,,,0.9631293043062117,,,,,,,,2628.363472683659,,,,950.6625312113656,,,,0.0,860.0,2096.429,-2096.429,0.0,2.125,0.278,-0.278,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,6115.49,164.3,-118.71,0.0,1.21742,0.069603,-0.057753,0.0,1.153,0.233144,-0.103682,0.0,0.2808,0.0101,-0.0101,0.0,[M/H],4.32901,0.089199,-0.089144,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h38m24.26s,129.6010863,+20d06m21.63s,20.1060074,188.959,2.471,-2.41,10.651,0.012,-0.012,9.182,0.018,-0.018,10.4053,0.000406,-0.000406,2016-12-21,2016-10,2016-12-21,4.102213813439448e-05,1.0
K2-100 b,K2-100,0,CONFIRMED,Mann et al. 2017,1.0,1.0,Published Confirmed,0.0,<a refstr=HOWARD_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025ApJS..278...52H/abstract target=ref>Howard et al. 2025</a>,1.67389,1.7e-05,-1.7e-05,0.0,,,,,3.5700000000000003,0.1,-0.04,0.0,,,,,2100.0,200.0,-200.0,0.0,1720.0,44.0,-44.0,0.0,0.0,2642.084509941411,,,,2.2688594283782813,,,,<a refstr=HOWARD_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025ApJS..278...52H/abstract target=ref>Howard et al. 2025</a>,,6044.0,100.0,-100.0,0.0,1.227,0.045,-0.045,0.0,1.21,0.04,-0.04,0.0,0.3,0.044,-0.044,0.0,[Fe/H],4.4,0.08,-0.08,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h38m24.26s,129.6010863,+20d06m21.63s,20.1060074,188.959,2.471,-2.41,10.651,0.012,-0.012,9.182,0.018,-0.018,10.4053,0.000406,-0.000406,2025-09-17,2025-06,2025-09-17,49.64082467565845,1.0
K2-100 b,K2-100,0,CONFIRMED,Mann et al. 2017,1.0,1.0,Published Candidate,0.0,<a refstr=RIZZUTO_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....154..224R/abstract target=ref>Rizzuto et al. 2017</a>,1.6739000000000033,,,0.0,,,,,0.9631395898370938,,,,,,,,634.3952806205494,,,,1166.453103653253,,,,0.0,600.0,,,0.0,1.8013568972830585,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,6115.49,164.3,-118.71,0.0,1.21742,0.069603,-0.057753,0.0,1.153,0.233144,-0.103682,0.0,0.2808,0.0101,-0.0101,0.0,[M/H],4.32901,0.089199,-0.089144,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h38m24.26s,129.6010863,+20d06m21.63s,20.1060074,188.959,2.471,-2.41,10.651,0.012,-0.012,9.182,0.018,-0.018,10.4053,0.000406,-0.000406,2017-12-14,2017-12,2017-12-14,47.69271750609386,1.0
K2-100 b,K2-100,0,CONFIRMED,Mann et al. 2017,1.0,1.0,Published Confirmed,0.0,<a refstr=STEFANSSON_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156..266S/abstract target=ref>Stefansson et al. 2018</a>,1.673902400000003,1e-06,-1e-06,0.0,0.0422,0.0033,-0.0045,0.0,3.45,0.16,-0.15,0.0,0.0,0.0,0.0,0.0,990.0,260.0,-120.0,0.0,1094.0,65.0,-36.0,0.0,0.0,703.0,0.003,-0.002,0.0,1.6056,0.01392,-0.01104,0.0,<a refstr=STEFANSSON_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156..266S/abstract target=ref>Stefansson et al. 2018</a>,,6120.0,90.0,-90.0,0.0,1.19,0.05,-0.05,0.0,1.18,0.09,-0.09,0.0,0.14,0.04,-0.04,0.0,[Fe/H],4.36,0.03,-0.03,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h38m24.26s,129.6010863,+20d06m21.63s,20.1060074,188.959,2.471,-2.41,10.651,0.012,-0.012,9.182,0.018,-0.018,10.4053,0.000406,-0.000406,2019-07-08,2018-12,2019-07-11,28.119999999999948,1.0
K2-100 b,K2-100,0,CONFIRMED,Mann et al. 2017,1.0,1.0,Published Confirmed,0.0,<a refstr=MANN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153...64M/abstract target=ref>Mann et al. 2017</a>,1.6739159999999984,1.2e-05,-1.3e-05,0.0,,,,,3.5,0.2,-0.2,0.0,0.24,0.19,-0.12,0.0,1199.6587235107568,,,,1179.5196978144068,,,,0.0,2875.9458637686002,,,,1.55,0.23,-0.35,0.0,<a refstr=MANN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153...64M/abstract target=ref>Mann et al. 2017</a>,,6120.0,90.0,-90.0,0.0,1.19,0.05,-0.05,0.0,1.18,0.09,-0.09,0.0,0.14,0.04,-0.04,0.0,[Fe/H],4.348708405858004,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h38m24.26s,129.6010863,+20d06m21.63s,20.1060074,188.959,2.471,-2.41,10.651,0.012,-0.012,9.182,0.018,-0.018,10.4053,0.000406,-0.000406,2018-10-24,2017-02,2016-12-21,55.80643731679737,1.0
K2-100 b,K2-100,1,CONFIRMED,Mann et al. 2017,1.0,1.0,Published Confirmed,0.0,<a refstr=BARRAG_AACUTE_N_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.490..698B/abstract target=ref>Barrag&aacute;n et al. 2019</a>,1.6739035000000015,4e-07,-4e-07,0.0,0.0301,0.0014,-0.0014,0.0,3.88,0.16,-0.16,0.0,0.0,,,0.0,1915.0,178.0,-165.0,0.0,1841.0,41.0,-41.0,0.0,0.0,2641.488402261497,,,,2.268847795743513,,,,<a refstr=BARRAG_AACUTE_N_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.490..698B/abstract target=ref>Barrag&aacute;n et al. 2019</a>,G0 V,5945.0,110.0,-110.0,0.0,1.24,0.05,-0.05,0.0,1.15,0.05,-0.05,0.0,0.22,0.09,-0.09,0.0,[Fe/H],4.33,0.1,-0.1,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h38m24.26s,129.6010863,+20d06m21.63s,20.1060074,188.959,2.471,-2.41,10.651,0.012,-0.012,9.182,0.018,-0.018,10.4053,0.000406,-0.000406,2021-07-12,2019-11,2021-07-12,49.643065368743464,1.0
K2-100 b,K2-100,0,CONFIRMED,Mann et al. 2017,1.0,1.0,TESS Project Candidate,0.0,<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>,1.6739029000000016,7e-07,-7e-07,0.0,,,,,3.44449,0.189317,-0.189317,0.0,,,,,757.167,,,0.0,1461.0,,,0.0,0.0,863.0,0.00223356,-0.00223356,0.0,1.355,0.117,-0.117,0.0,<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>,,6115.5,141.5,-141.5,0.0,1.22,0.06,-0.06,0.0,,,,,,,,,,4.33,0.09,-0.09,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h38m24.26s,129.6010863,+20d06m21.63s,20.1060074,188.959,2.471,-2.41,10.651,0.012,-0.012,9.182,0.018,-0.018,10.4053,0.000406,-0.000406,2024-02-05,2017-07,2024-02-05,38.63786958935509,1.0
K2-101 b,K2-101,0,CONFIRMED,Mann et al. 2017,1.0,1.0,Published Confirmed,0.0,<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>,14.677214,0.000847,-0.000825,0.0,,,,,2.1942059799999996,0.30984078,-0.12435102,0.0,,,,,270.17703068855417,,,,898.5592778256238,,,,0.0,2542.1165840691137,,,,2.841033174572434,,,,<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>,,4942.0,53.0,-53.0,0.0,0.769722,0.021844,-0.015345,0.0,0.833034,0.019814,-0.023858,0.0,0.14,0.08,-0.08,0.0,[Fe/H],4.66,0.1,-0.1,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h41m22.54s,130.3439097,+18d56m01.75s,18.9338205,188.33,2.128,-2.082,12.892,0.114,-0.114,10.536,0.019,-0.019,12.6619,0.00047,-0.00047,2018-02-14,2018-03,2018-02-15,15.296976769557432,1.0
K2-101 b,K2-101,0,CONFIRMED,Mann et al. 2017,1.0,1.0,Published Candidate,0.0,<a refstr=LIBRALATO_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016MNRAS.463.1780L/abstract target=ref>Libralato et al. 2016</a>,14.675828,0.00067,-0.00067,0.0,,,,,1.8499999999999996,,,0.0,,,,,99.7814992409597,,,,998.4552823570706,,,,0.0,637.9999999999964,0.0033,-0.0033,0.0,3.085268180264516,,,,<a refstr=LIBRALATO_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016MNRAS.463.1780L/abstract target=ref>Libralato et al. 2016</a>,,4863.133968673069,,,,0.725,,,0.0,,,,,,,,,,4.5998792053834086,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h41m22.54s,130.3439097,+18d56m01.75s,18.9338205,188.33,2.128,-2.082,12.892,0.114,-0.114,10.536,0.019,-0.019,12.6619,0.00047,-0.00047,2017-05-18,2016-12,2017-05-18,19.33333333333337,1.0
K2-101 b,K2-101,0,CONFIRMED,Mann et al. 2017,1.0,1.0,Published Confirmed,0.0,<a refstr=MANN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153...64M/abstract target=ref>Mann et al. 2017</a>,14.677286000000002,0.000828,-0.000804,0.0,,,,,2.0,0.1,-0.1,0.0,0.1,0.18,-0.08,0.0,169.58895937194018,,,,783.112612594799,,,,0.0,1246.7397198979925,,,,3.23,0.56,-0.63,0.0,<a refstr=MANN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153...64M/abstract target=ref>Mann et al. 2017</a>,,4819.0,45.0,-45.0,0.0,0.73,0.03,-0.03,0.0,0.8,0.06,-0.06,0.0,0.14,0.04,-0.04,0.0,[Fe/H],4.555384552044055,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h41m22.54s,130.3439097,+18d56m01.75s,18.9338205,188.33,2.128,-2.082,12.892,0.114,-0.114,10.536,0.019,-0.019,12.6619,0.00047,-0.00047,2016-12-20,2017-02,2016-12-21,28.43430714228623,1.0
K2-101 b,K2-101,1,CONFIRMED,Mann et al. 2017,1.0,1.0,Published Confirmed,0.0,<a refstr=CASTRO_GONZ_AACUTE_LEZ_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022MNRAS.509.1075C/abstract target=ref>Castro-Gonz&aacute;lez et al. 2022</a>,14.676242899999998,2.01e-05,-2.03e-05,0.0,0.1124,0.0095,-0.0239,0.0,2.0,0.14,-0.07,0.0,,,,,174.6453264272244,,,,618.0,9.0,-25.0,0.0,0.0,2542.0824281219684,,,,2.8408320072941193,,,,<a refstr=CASTRO_GONZ_AACUTE_LEZ_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022MNRAS.509.1075C/abstract target=ref>Castro-Gonz&aacute;lez et al. 2022</a>,,4927.0,47.0,-46.0,0.0,0.76,0.01,-0.01,0.0,0.82,0.02,-0.03,0.0,0.07,0.07,-0.07,0.0,[Fe/H],4.59,0.01,-0.02,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h41m22.54s,130.3439097,+18d56m01.75s,18.9338205,188.33,2.128,-2.082,12.892,0.114,-0.114,10.536,0.019,-0.019,12.6619,0.00047,-0.00047,2021-09-20,2022-01,2021-09-20,15.172297117035555,1.0
K2-101 b,K2-101,0,CONFIRMED,Mann et al. 2017,1.0,1.0,Published Candidate,0.0,<a refstr=RIZZUTO_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....154..224R/abstract target=ref>Rizzuto et al. 2017</a>,14.6843,,,0.0,,,,,5.364749327562848,,,,,,,,35.1638521441771,,,,721.6891510537502,,,,0.0,500.0,,,0.0,3.9971857103257578,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,4695.41,84.49,-126.17,0.0,0.800765,0.067831,-0.033852,0.0,0.75,0.090923,-0.079588,0.0,0.1057,0.0353,-0.0353,0.0,[M/H],4.50612,0.087922,-0.088017,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h41m22.54s,130.3439097,+18d56m01.75s,18.9338205,188.33,2.128,-2.082,12.892,0.114,-0.114,10.536,0.019,-0.019,12.6619,0.00047,-0.00047,2017-12-14,2017-12,2017-12-14,26.212723504728956,1.0
K2-101 b,K2-101,0,CONFIRMED,Mann et al. 2017,1.0,1.0,Published Candidate,0.0,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,14.676650000000002,0.00058,-0.0006,0.0,,,,,1.9399999999999995,0.13,-0.25,0.0,,,,,50.151783955587064,,,,679.6622379318105,,,,0.0,749.0,0.0021,-0.0021,0.0,3.336,0.096,-0.12,0.0,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,,4588.292127024959,,,,0.682,0.032,-0.043,0.0,,,,,,,,,,4.627060487234716,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h41m22.54s,130.3439097,+18d56m01.75s,18.9338205,188.33,2.128,-2.082,12.892,0.114,-0.114,10.536,0.019,-0.019,12.6619,0.00047,-0.00047,2019-09-05,2019-09,2019-09-05,35.66666666666663,1.0
K2-101 b,K2-101,0,CONFIRMED,Mann et al. 2017,1.0,1.0,Published Candidate,0.0,<a refstr=BARROS_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016A&A...594A.100B/abstract target=ref>Barros et al. 2016</a>,14.661461469999995,,,0.0,,,,,1.6447005202021066,,,,,,,,43.13172084115678,,,,781.7865377479416,,,,0.0,720.0,0.007,-0.007,0.0,5.347,0.435,-0.435,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,4695.41,84.49,-126.17,0.0,0.800765,0.067831,-0.033852,0.0,0.75,0.090923,-0.079588,0.0,0.1057,0.0353,-0.0353,0.0,[M/H],4.50612,0.087922,-0.088017,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h41m22.54s,130.3439097,+18d56m01.75s,18.9338205,188.33,2.128,-2.082,12.892,0.114,-0.114,10.536,0.019,-0.019,12.6619,0.00047,-0.00047,2016-12-21,2016-10,2016-12-21,10.285714285714334,1.0
K2-102 b,K2-102,0,CONFIRMED,Mann et al. 2017,1.0,1.0,Published Candidate,0.0,<a refstr=RIZZUTO_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....154..224R/abstract target=ref>Rizzuto et al. 2017</a>,9.9147,,,0.0,,,,,2.2604960383968074,,,,,,,,721.014424679772,,,,931.9384588789047,,,,0.0,200.0,,,0.0,3.2911865651822403,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,4638.0,73.55,-181.88,0.0,0.768432,0.087136,-0.03205,0.0,0.736,0.104119,-0.070336,0.0,,,,,,4.53373,0.112622,-0.078762,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h40m13.41s,130.0558953,+19d46m43.51s,19.7787519,188.175,2.065,-2.022,13.083,0.103,-0.103,10.64,0.02,-0.02,12.8466,0.000602,-0.000602,2017-12-14,2017-12,2017-12-14,17.810188290135443,1.0
K2-102 b,K2-102,1,CONFIRMED,Mann et al. 2017,1.0,1.0,Published Confirmed,0.0,<a refstr=MANN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153...64M/abstract target=ref>Mann et al. 2017</a>,9.915615000000003,0.001209,-0.001195,0.0,,,,,1.2999999999999998,0.1,-0.1,0.0,0.1,0.16,-0.07,0.0,48.90461586233698,,,,847.9838753916514,,,,0.0,5072.490114338114,,,,2.66,0.56,-0.52,0.0,<a refstr=MANN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153...64M/abstract target=ref>Mann et al. 2017</a>,,4695.0,50.0,-50.0,0.0,0.71,0.03,-0.03,0.0,0.77,0.06,-0.06,0.0,0.14,0.04,-0.04,0.0,[Fe/H],4.592860872810926,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h40m13.41s,130.0558953,+19d46m43.51s,19.7787519,188.175,2.065,-2.022,13.083,0.103,-0.103,10.64,0.02,-0.02,12.8466,0.000602,-0.000602,2016-12-20,2017-02,2016-12-21,43.246065070675854,1.0
